line,section_name,section_artist,song_name,artist_name,song_lyrics_url,album,track_number,album_year
"Corrupt, and I'ma pour it on like syrup, bitch",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Thick and rich, sick and twisted, Mr. Buttersworth",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Dre told me to milk this shit for what it's worth,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
'Til the cow just tilts and tips and stumbles to Earth,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"And if I fumble a verse, keep goin'",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"First take I make, mistakes, just keep it",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"No punches pull, no punches, that's weak shit",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Fake shit, if I ever take shit, I'll eat shit",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Wasn't for him, wouldn't be shit",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Creep with me as we take a little trip down memory lane,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Been here longer than anyone in the game,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And I ain't got to lie about my age — But what about Jermaine?,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Fuck Jermaine! He don't belong speakin' mine,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Or Timbaland's name and don't think I don't read,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Your little interviews and see what you're sayin',Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"And I'm a giant, and I ain't gotta move 'til I'm provoked",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"When I see you, I'ma step on you and not even know it",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"You midget, mini-me with a bunch of little mini-you's",Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Runnin' around your backyard swimming pools,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Over 80 million records sold,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And I ain't have to do it with 10- or 11-year-olds,Verse 1,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause what you say is what you say, say what you say",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you say it whenever you sayin' it, just remember",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you said it when you was sprayin' it, so who you playin' with",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Huh? (Huh, huh, huh)",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause what you say is what you say, say what you say",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you say it whenever you sayin' it, just remember",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you said it when you was sprayin' it, so who you playin' with",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Huh? (Huh, huh, huh)",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Second verse, it gets worse, it gets no better than this",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Amateurs drink veteran piss,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"From a Dixie cup, if you ever mix me up",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Or confuse me with a Canibus or Dre with a Dupri,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"We'll rub it in, every club you're in, we'll have you blackballed",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And make sure you never rap a-fuckin'-gain,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Dre ain't havin' it, long as I'm here to play devil's advocate",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
If there was some magic shit I could wave,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Over the industry that could save it when I'm gone,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"And buried to make sure the tradition carries on, I would",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"If I could only use this power for good I wouldn't, not even if I could",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"From the hood, and I'm a hornet",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And I'ma only sting when I'm cornered,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And I'ma only sucker punch and swing without warning,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And swing to knock somebody's fuckin' head off,Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause I know if they get up, I won't get a chance to let off",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Another punch, I'm punk rock, no one's punk",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Don't give a fuck: white-Pac, so much spunk",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
When I was little I knew I would blow up and sell a mil',Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Or grow up to be Attila, go nuts and be a killer",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"And I'm something of a phenom, one puff of the chron'",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"I'm unstoppable, I'm alive and",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"On top again, there's no obstacle that I can't conquer",Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
So come along with us (C'mon!),Verse 2,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause what you say is what you say, say what you say",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you say it whenever you sayin' it, just remember",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you said it when you was sprayin' it, so who you playin' with",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Huh? (Huh, huh, huh)",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause what you say is what you say, say what you say",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you say it whenever you sayin' it, just remember",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you said it when you was sprayin' it, so who you playin' with",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Huh? (Huh, huh, huh)",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Now anybody who knows Dre knows I'm about,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Fast cars and Alizé, partyin' all day",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"But I handled my business, ‘cause it's work before play",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Don't look for trouble, but I'll serve you gourmet",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"However you want it, you can have it your way",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"You fuck my night up, I'ma fuck up your day",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Bullet with your name, sendin' it your way",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
That goes for anyone who walks through that doorway,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause this is my space, you invade it",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Live to regret it, and you'll die tryna violate it",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Fuck around, get annihilated, eyes dilated",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Huh, like my old lady?",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause what you say is what you say, sometimes what you mean",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Is two different things, depending on your mood if it swings",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Think too many things, little hit of Dre's weed",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"I can do anything, catch a contact",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"And I'm gone, and I'm back, I speed write",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And my loose leaf's my launchpad — And I can pull any string,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Don't have to prove anything, catch a contract",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"On your head, you headed West, talk shit about Dre",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
You better get a vest and invest in something to protect,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Your head and neck — And it's back and forth,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"All day, like Red and Meth, I joke when I say I'm the best",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"In the booth, but a lot of truth is said in jest",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
And if I ever do live to be a legend,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
I'ma die a sudden death; five mics in The Source?,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Ain't holdin' my fuckin' breath, but I'll suffocate for the respect",Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
'Fore I breathe to collect a fuckin' check,Verse 3,Eminem & Dr. Dre,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause what you say is what you say, say what you say",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you say it whenever you sayin' it, just remember",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you said it when you was sprayin' it, so who you playin' with",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Huh? (Huh, huh, huh)",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"‘Cause what you say is what you say, say what you say",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you say it whenever you sayin' it, just remember",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"How you said it when you was sprayin' it, so who you playin' with",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
"Huh? (Huh, huh, huh)",Chorus,Eminem,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
Watch your fuckin' mouth,Outro,Dr. Dre & Timbaland,Say What You Say,Eminem,https://genius.com/Eminem-say-what-you-say-lyrics,The Eminem Show,17,2002-05-26
